posting_id,posting_code,title,generated_title,barrio,zona,address,city,country,latitude,longitude,rent_currency,rent_amount,rent_amount_ars,rent_amount_usd,rent_formatted,expenses_currency,expenses_amount,expenses_formatted,total_area_m2,covered_area_m2,rooms,bedrooms,bathrooms,toilets,antiquity_years,disposition,orientation,luminosity,publisher,real_estate_type,url,whatsapp,has_video,has_tour,has_plans,trigger_pill,price_per_m2,price_per_m2_ars,price_per_m2_usd,modified_date
58323372,2C03MC,Almagro 2 Amb a Estrenar Espectacular con Amenities Vista Panoramica Bcon Aterrazado,Departamento · 50m² · 2 Ambientes,Almagro,Almagro Sur,Don Bosco 4187,Capital Federal,Argentina,-34.6137186,-58.4245455,$,850000.0,850000.0,607.1428571428571,850.000,$,183000.0,183.000,50.0,50.0,2.0,1.0,1.0,,,Frente,NO,Muy luminoso,INMOBILIARIA PIKHOLC,Departamentos,/propiedades/clasificado/alclapin-almagro-2-amb-a-estrenar-espectacular-con-amenities-58323372.html,54 1130733154,False,False,False,Encargado,17000.0,17000.0,12.142857142857142,2026-02-18T00:00:00-0500
57351279,2AO3J9,"Alquiler 2 Amb Amplios, Luminoso C/ Lavadero en S. de Bustamante y Av Rivadavia.",Departamento · 45m² · 2 Ambientes,Balvanera,,Sanchez de Bustamante 1,Capital Federal,Argentina,-34.6106911,-58.4143018,$,450000.0,450000.0,321.42857142857144,450.000,$,150000.0,150.000,45.0,45.0,2.0,,1.0,,55.0,Contrafrente,,Muy luminoso,Ross Servicios Inmobiliarios,Departamentos,/propiedades/clasificado/alclapin-alquiler-2-amb-amplios-luminoso-c-lavadero-en-s.-de-57351279.html,54 1165335077,False,False,False,Lavadero,10000.0,10000.0,7.142857142857143,2026-03-02T00:00:00-0500
58266906,2BS106,1 Amb 35 m&sup2; Divisible Al Frente con Balcon. Av Cordoba y Gurruchaga,Departamento · 32m² · 1 Ambiente,Palermo,Palermo Soho,Av. Córdoba 4867,Capital Federal,Argentina,-34.5924127920049,-58.43288285767211,$,510000.0,510000.0,364.2857142857143,510.000,$,165000.0,165.000,35.0,32.0,,,1.0,,25.0,Frente,SO,Muy luminoso,DAMIRDJIAN INMOBILIARIA,Departamentos,/propiedades/clasificado/alclapin-1-amb-35-m-sup2--divisible-al-frente-con-balcon.-av-58266906.html,54 1156033434,False,False,False,Laundry,14571.42857142857,14571.42857142857,10.408163265306122,2026-03-11T00:00:00-0400
52938392,25AKD2,"""Excelente Ubicacion"" Av Belgrano 3251, 2 Amb Balcon Aterrazado, Pileta, Paddle",Departamento · 40m² · 2 Ambientes,Almagro,Almagro Sur,BELGRANO 3250,Capital Federal,Argentina,-34.6155486,-58.411778,$,690000.0,690000.0,492.85714285714283,690.000,$,225000.0,225.000,44.0,40.0,2.0,1.0,,,19.0,Contrafrente,N,Muy luminoso,PATRICIO BEDETTI Serv. Jurídicos e Inmobiliarios,Departamentos,/propiedades/clasificado/alclapin--excelente-ubicacion-av-belgrano-3251-2-amb-balcon-52938392.html,54 1161585770,True,False,False,Aire acondicionado,15681.818181818182,15681.818181818182,11.2012987012987,2026-03-13T00:00:00-0400
57722529,2B7Q49,2 Amb. Patio. Muy Luminoso. Cerca Facultad Uba/usal/museo/ Subte Uade,Departamento · 40m² · 2 Ambientes,San Nicolás,,Lavalle 1672,Capital Federal,Argentina,-34.6031691,-58.3904329,$,498000.0,498000.0,355.7142857142857,498.000,$,140000.0,140.000,40.0,40.0,2.0,1.0,1.0,,50.0,Contrafrente,E,Muy luminoso,Alberto Aguilera,Departamentos,/propiedades/clasificado/alclappa-2-amb.-patio.-muy-luminoso.-cerca-facultad-57722529.html,54 1136738477,False,False,False,Encargado,12450.0,12450.0,8.892857142857142,2026-03-01T00:00:00-0500
57419544,ZAP5578714,Alquilo: 2 Amb. Frente con Balcón. Cocina y Baño en Suite Completos. Cerca Plaza,Departamento · 35m² · 2 Ambientes,Barrio Norte,,Cabrera al 2900,Capital Federal,Argentina,-34.5890199,-58.4332759,$,500000.0,500000.0,357.14285714285717,500.000,$,175000.0,175.000,35.0,35.0,2.0,1.0,1.0,,50.0,Frente,NE,,ZELMA PROPIEDADES,Departamentos,/propiedades/clasificado/alclapin-alquilo:-2-amb.-frente-con-balcon.-cocina-y-bano-en-57419544.html,54 1130744167,False,False,False,Aire acondicionado,14285.714285714286,14285.714285714286,10.204081632653063,2026-02-04T00:00:00-0500
52398168,OT1528,"2 Amb Grande Al Fte C/bcón, Vista Panorámica, Todo Sol, Seguridad Nocturna, Sup. 50 m&sup2;. Inmejorable",Departamento · 50m² · 2 Ambientes,Caballito,,CACHIMAYO 100,Capital Federal,Argentina,-34.6219503,-58.4422411,$,600000.0,600000.0,428.57142857142856,600.000,$,220000.0,220.000,50.0,50.0,2.0,1.0,1.0,,45.0,Frente,E,Muy luminoso,PABLO OTTO NEGOCIOS INMOBILIARIOS,Departamentos,/propiedades/clasificado/alclapin-2-amb-grande-al-fte-c-bcon-vista-panoramica-todo-52398168.html,54 1158707758,False,False,False,Lavadero,12000.0,12000.0,8.571428571428571,2026-03-17T00:00:00-0400
58628105,2CBCA5,Dpto 1 Amb y Medio Divisible - 40 m&sup2; - 6 Años de Antigüedad - 2° por Escalera,Departamento · 37m² · 1 Ambiente,Floresta,Floresta Sur,Dolores 200,Capital Federal,Argentina,-34.634800399999996,-58.4754222,$,650000.0,650000.0,464.2857142857143,650.000,$,133000.0,133.000,40.0,37.0,,,1.0,,6.0,,O,Muy luminoso,VALORAR INMUEBLES,Departamentos,/propiedades/clasificado/alclapin-dpto-1-amb-y-medio-divisible-40-m-sup2--6-anos-de-58628105.html,54 1144736714,False,False,False,Aire acondicionado,16250.0,16250.0,11.607142857142858,2026-03-18T00:00:00-0400
58595823,2CA6E3,Alquiler Departamento 2 Amb C/ Balcón a Estrenar $730.000 V Ortuzar Caba,Departamento · 55m² · 2 Ambientes,Villa Ortuzar,,Av. Elcano 3800,Capital Federal,Argentina,-34.58095383336669,-58.46062746508178,$,730000.0,730000.0,521.4285714285714,730.000,$,80000.0,80.000,59.0,55.0,2.0,1.0,,1.0,,Frente,E,Muy luminoso,Felicitas Fuentes Propiedades,Departamentos,/propiedades/clasificado/alclapin-alquiler-departamento-2-amb-c-balcon-a-estrenar-58595823.html,54 1158059137,False,False,True,Permite mascotas,12372.881355932202,12372.881355932202,8.837772397094431,2026-03-14T00:00:00-0400
51072303,231H03,Cabrera y Aguero 1 Amb 2do Piso Cfte con Balcón 41 m&sup2; Amenities,Departamento · 41m² · 1 Ambiente,Barrio Norte,,cabrera 3077,Capital Federal,Argentina,-34.5968667,-58.40995670000001,$,700000.0,700000.0,500.0,700.000,$,194000.0,194.000,41.0,41.0,,,1.0,,10.0,Contrafrente,,Muy luminoso,ASG Propiedades SRL,Departamentos,/propiedades/clasificado/alclapin-cabrera-y-aguero-1-amb-2do-piso-cfte-con-balcon-41-51072303.html,54 1150014444,False,False,False,,17073.170731707316,17073.170731707316,12.195121951219512,2026-03-12T00:00:00-0400
58552171,206461,Oportunidad Retasado!alquiler 2 Amb Flores. Luminoso - a 1 Cuadra de Subte A. zona Comercial. Todo,Departamento · 45m² · 2 Ambientes,Flores,Flores Norte,"AVENIDA RIVADAVIA 6585 , Flores, Capital Federal, Argentina.",Capital Federal,Argentina,-34.62409756794446,-58.43108728675538,$,600000.0,600000.0,428.57142857142856,600.000,$,90000.0,90.000,45.0,45.0,2.0,1.0,1.0,,25.0,,N,Luminoso,CITY HOME,Departamentos,/propiedades/clasificado/alclapin-oportunidad-retasado!alquiler-2-amb-flores.-luminoso-58552171.html,54 9 3546515121,False,False,False,Permite mascotas,13333.333333333334,13333.333333333334,9.523809523809524,2026-03-19T01:26:35-0400
58510501,AAP5415718,Semi Piso 1 Amb - 50 m&sup2; - Pura Luz - Exc Estado - Paraguay y Esmeralda,Departamento · 50m² · 1 Ambiente,San Nicolás,,Paraguay  al 700,Capital Federal,Argentina,-34.603699,-58.381163,$,700000.0,700000.0,500.0,700.000,$,180000.0,180.000,50.0,50.0,,1.0,1.0,,60.0,Contrafrente,N,Muy luminoso,Adriana Gentile Propiedades,Departamentos,/propiedades/clasificado/alclapin-semi-piso-1-amb-50-m-sup2--pura-luz-exc-estado-58510501.html,,False,False,False,Luminoso,14000.0,14000.0,10.0,2026-03-16T00:00:00-0400
58500069,_1215 bis,Alquiler - Departamento - Recoleta - Decó Armani - 2 Amb Amoblado - Alto Vista Río - Cochera,Departamento · 53m² · 2 Ambientes · 1 Cochera,Recoleta,,Guido 1865,Capital Federal,Argentina,-34.5894514,-58.390516299999994,USD,3300.0,4620000.0,3300.0,3.300,$,480000.0,480.000,66.0,53.0,2.0,1.0,1.0,1.0,2.0,Lateral,N,Muy luminoso,PINTO KRAMER GROUP,Departamentos,/propiedades/clasificado/alclapin-alquiler-departamento-recoleta-deco-armani-2-58500069.html,54 1162092224,False,False,False,SUM,50.0,70000.0,50.0,2026-03-12T00:00:00-0400
58325783,2C06CN,Belgrano Chico | 2/3 Amb | Piso 7 | Vista Parque | Cochera | Dueño Directo,Departamento · 85m² · 2 Ambientes · 1 Cochera,Belgrano,Belgrano Chico,Ramsay ,Capital Federal,Argentina,,,USD,1500.0,2100000.0,1500.0,1.500,$,600000.0,600.000,90.0,85.0,2.0,1.0,1.0,1.0,7.0,Contrafrente,NE,Muy luminoso,Eloy,Departamentos,/propiedades/clasificado/alclappa-belgrano-chico-2-3-amb-piso-7-vista-parque-58325783.html,54 1137610568,False,False,False,Laundry,16.666666666666668,23333.333333333332,16.666666666666668,2026-03-01T00:00:00-0500
58438992,2C4C6C,Parque Centenario: 2 Amb Externo Balcon Muy Luminoso Lavadero Placards Recien Pintado,Departamento · 41m² · 2 Ambientes,Villa Crespo,,Antezana 99,Capital Federal,Argentina,-34.6033311,-58.4425841,$,650000.0,650000.0,464.2857142857143,650.000,$,176000.0,176.000,41.0,41.0,2.0,1.0,1.0,,45.0,Frente,E,Muy luminoso,INMOBILIARIA PIKHOLC,Departamentos,/propiedades/clasificado/alclapin-parque-centenario:-2-amb-externo-balcon-muy-luminoso-58438992.html,54 1130733154,False,False,False,Encargado,15853.658536585366,15853.658536585366,11.32404181184669,2026-02-26T00:00:00-0500
54241861,26SSM1,Alquiler Súper 2 Amb Pza Vicente López Amob y Equip Recoleta 64 m,Departamento · 60m² · 2 Ambientes,Recoleta,,Arenales 1560,Capital Federal,Argentina,-34.5947558,-58.3894312,USD,1300.0,1820000.0,1300.0,1.300,$,0.0,,64.0,60.0,2.0,1.0,1.0,,50.0,Contrafrente,N,Muy luminoso,Issazadeh Propiedades,Departamentos,/propiedades/clasificado/alclapin-alquiler-super-2-amb-pza-vicente-lopez-amob-y-equip-54241861.html,54 1156630166,False,False,False,Encargado,20.3125,28437.5,20.3125,2026-02-25T00:00:00-0500
58426199,AAP7801856,¡Oportunidad! 2 Amb Luminoso C/ Patio y Balcon Frances - Parque Centenario - Mb Distribucion,Departamento · 46m² · 2 Ambientes,Almagro,,Francisco Acuña de Figueroa al 100,Capital Federal,Argentina,-34.6092387,-58.4227533,$,650000.0,650000.0,464.2857142857143,650.000,$,129000.0,129.000,49.0,46.0,2.0,1.0,1.0,,40.0,Contrafrente,E,Muy luminoso,Adriana Gentile Propiedades,Departamentos,/propiedades/clasificado/alclapin--oportunidad!-2-amb-luminoso-c-patio-y-balcon-frances-58426199.html,,False,False,False,Luminoso,13265.30612244898,13265.30612244898,9.475218658892128,2026-03-16T00:00:00-0400
58136918,2BN6H8,Excelente Depto 2 Amb. a Nuevo! Ubicación Icónica. Vigilancia 24 Hs. Apto Prof.,Departamento · 40m² · 2 Ambientes,San Nicolás,,Avenida Corrientes 900,Capital Federal,Argentina,-34.603482204235625,-58.38059363452654,$,650000.0,650000.0,464.2857142857143,650.000,$,269000.0,269.000,40.0,40.0,2.0,1.0,1.0,,80.0,Frente,S,Muy luminoso,María Fernanda Muñoz Propiedades,Departamentos,/propiedades/clasificado/alclapin-excelente-depto-2-amb.-a-nuevo!-ubicacion-iconica.-58136918.html,54 1153835252,False,False,False,Encargado,16250.0,16250.0,11.607142857142858,2026-02-17T00:00:00-0500
57173847,2AHGER,San Telmo 2 Amb Lum a m de 9 de Julio Super Funcional Salta y México,Departamento · 31m² · 2 Ambientes,San Telmo,,Salta ,Capital Federal,Argentina,,,$,480000.0,480000.0,342.85714285714283,480.000,$,90000.0,90.000,31.0,31.0,2.0,1.0,1.0,,55.0,Lateral,,Luminoso,"CN INMOBILIARIA, CONSULTORA Y FINANCIERA",Departamentos,/propiedades/clasificado/alclapin-san-telmo-2-amb-lum-a-m-de-9-de-julio-super-funcional-57173847.html,54 1144180457,False,False,False,Aire acondicionado,15483.870967741936,15483.870967741936,11.059907834101383,2025-12-22T00:00:00-0500
57766423,OT1504,"2 Amb Al Frente con Balcón, Todo ""A Nuevo"", Impecable Estado. Super Luminoso. Bajas Expensas $50",Departamento · 35m² · 2 Ambientes,Caballito,,BEAUCHEF 400,Capital Federal,Argentina,-34.6210017,-58.4337423,$,700000.0,700000.0,500.0,700.000,$,50000.0,50.000,35.0,35.0,2.0,1.0,1.0,,60.0,Frente,NE,Muy luminoso,PABLO OTTO NEGOCIOS INMOBILIARIOS,Departamentos,/propiedades/clasificado/alclapin-2-amb-al-frente-con-balcon-todo-a-nuevo-impecable-57766423.html,54 1158707758,False,False,False,,20000.0,20000.0,14.285714285714286,2026-03-02T00:00:00-0500
57362619,2AOG79,Luminoso y Amplio Dpto 2/3 Amb C/balcón Francés a Mtrs Shopping Devoto,Departamento · 37m² · 2 Ambientes,Villa Devoto,,José Pedro Varela ,Capital Federal,Argentina,,,$,650000.0,650000.0,464.2857142857143,650.000,$,120000.0,120.000,37.0,37.0,2.0,1.0,1.0,,51.0,,,Luminoso,Flora Blanck,Departamentos,/propiedades/clasificado/alclapin-luminoso-y-amplio-dpto-2-3-amb-c-balcon-frances-a-mtrs-57362619.html,54 1134290405,False,False,True,Lavadero,17567.567567567567,17567.567567567567,12.548262548262548,2026-02-25T00:00:00-0500
43191351,OT1289,"2 Amb ""Tipo Loft"" Al Cfte C/balcón de 3,2x1,60. Cuenta con Espacio Para Escritorio de 2,50 X1,50, E",Departamento · 42m² · 2 Ambientes,Caballito,,ACHAVAL 400,Capital Federal,Argentina,-34.6289499,-58.448879,$,700000.0,700000.0,500.0,700.000,$,170000.0,170.000,47.0,42.0,2.0,1.0,1.0,,15.0,Contrafrente,E,Muy luminoso,PABLO OTTO NEGOCIOS INMOBILIARIOS,Departamentos,/propiedades/clasificado/alclapin-2-amb-tipo-loft-al-cfte-c-balcon-de-3-2x1-60.-cuenta-43191351.html,54 1158707758,False,False,False,Aire acondicionado,14893.617021276596,14893.617021276596,10.638297872340425,2026-02-27T00:00:00-0500
58622859,HAP7870593,Torre Topacio Piso 15 Vig 24 Horas Amenities Full 2 Amb Baño Toilette,Departamento · 45m² · 2 Ambientes,Palermo,,Gorriti 3500 Piso 15 Torre Topacio,Capital Federal,Argentina,-34.5957164,-58.4144548,USD,850.0,1190000.0,850.0,850,$,440000.0,440.000,45.0,45.0,2.0,1.0,,1.0,3.0,Frente,N,Muy luminoso,Hector Daniel Lopez,Departamentos,/propiedades/clasificado/alclapin-torre-topacio-piso-15-vig-24-horas-amenities-full-2-58622859.html,54 9 1160113340,False,False,False,Pileta,18.88888888888889,26444.444444444445,18.88888888888889,2026-03-18T00:00:00-0400
58622858,HAP7870593,Torre Topacio Piso 15 Vig 24 Horas Amenities Full 2 Amb Baño Toilette,Departamento · 45m² · 2 Ambientes,Palermo,,Gorriti 3500 Piso 15 Torre Topacio,Capital Federal,Argentina,-34.5957164,-58.4144548,$,1250000.0,1250000.0,892.8571428571429,1.250.000,$,440000.0,440.000,45.0,45.0,2.0,1.0,,1.0,3.0,Frente,N,Muy luminoso,Hector Daniel Lopez,Departamentos,/propiedades/clasificado/alclapin-torre-topacio-piso-15-vig-24-horas-amenities-full-2-58622858.html,54 9 1160113340,False,False,False,Laundry,27777.777777777777,27777.777777777777,19.841269841269842,2026-03-18T00:00:00-0400
58619153,LAP7831876,2 Amb. 6º Frente. C/balcón. Amenities. Seg. Estado de Israel Al 4600 - Villa Crespo,Departamento · 42m² · 2 Ambientes,Villa Crespo,,Estado de Israel al 4600,Capital Federal,Argentina,-34.6002019,-58.4308344,$,800000.0,800000.0,571.4285714285714,800.000,$,240000.0,240.000,46.0,42.0,2.0,1.0,1.0,,6.0,Frente,S,Muy luminoso,Lipovich Servicios Inmobiliarios,Departamentos,/propiedades/clasificado/alclapin-2-amb.-6-frente.-c-balcon.-amenities.-seg.-estado-de-58619153.html,54 1148576896,False,False,False,Parrilla,17391.304347826088,17391.304347826088,12.422360248447205,2026-03-17T00:00:00-0400
58557561,2C8NSL,"Departamento de 2 Amb y Medio, en Planta Baja Sup 46.50 m&sup2;. Puede Ser Uso Comercial",Departamento · 41m² · 2 Ambientes,Flores,Flores Norte,Pedernera 200,Capital Federal,Argentina,-34.631536200000006,-58.4629933,$,650000.0,650000.0,464.2857142857143,650.000,$,150000.0,150.000,46.0,41.0,2.0,1.0,1.0,,20.0,,,,ADVANCE NEGOCIOS INMOBILIARIOS,Departamentos,/propiedades/clasificado/alclapin-departamento-de-2-amb-y-medio-en-planta-baja-sup-58557561.html,54 1140221059,True,False,False,,14130.434782608696,14130.434782608696,10.093167701863354,2026-03-10T00:00:00-0400
58493578,205555,Pb 2 Amb con Gran Patio 22 m&sup2; | Amoblado | Acepta Mascotas | Santa Fe y Riobamba,Departamento · 44m² · 2 Ambientes,Barrio Norte,,"Av. Sta. Fe 1800, C1122 Cdad. Autónoma de Buenos Aires, Argentina, Barrio Norte, Capital Federal, Argentina.",Capital Federal,Argentina,-34.5959939,-58.3930753,USD,750.0,1050000.0,750.0,750,$,375000.0,375.000,66.0,44.0,2.0,1.0,1.0,,,,,,www.bytargentina.com.ar,Departamentos,/propiedades/clasificado/alclapin-pb-2-amb-con-gran-patio-22-m-sup2--amoblado-acepta-58493578.html,54 1155063399,False,False,False,Lavadero,11.363636363636363,15909.09090909091,11.363636363636363,2026-03-13T00:00:00-0400
58480970,CAP2134343,Espinosa Al 0 - Caballito - Cap Fed - 2 Amb a m Av Rivadavia M/b Estado Luminoso,Departamento · 37m² · 2 Ambientes,Caballito,,Av Rivadavia y Espinosa,Capital Federal,Argentina,-34.6112095,-58.4519377,$,600000.0,600000.0,428.57142857142856,600.000,$,147000.0,147.000,37.0,37.0,2.0,1.0,1.0,,35.0,Interno,,Muy luminoso,COSENZA NEGOCIOS INMOBILIARIOS,Departamentos,/propiedades/clasificado/alclapin-espinosa-al-0-caballito-cap-fed-2-amb-a-m-av-58480970.html,54 9 1156659884,False,False,False,Lavadero,16216.216216216217,16216.216216216217,11.583011583011583,2026-03-02T00:00:00-0500
48743660,48743660,Exc 2 Amb Piso 13 Luminoso Bcon Frances A/a Calef Vigilancia Todo Ext Corrientes y Billinghurst,Departamento · 35m² · 2 Ambientes,Almagro,,Av. Corrientes 3645,Capital Federal,Argentina,-34.60356646925523,-58.417260778939806,$,600000.0,600000.0,428.57142857142856,600.000,$,100000.0,100.000,35.0,35.0,2.0,1.0,1.0,,40.0,Lateral,,Muy luminoso,CODEBA CONSULTORA INMOBILIARIA & ESTUDIO JURÍDICO,Departamentos,/propiedades/clasificado/alclapin-exc-2-amb-piso-13-luminoso-bcon-frances-a-a-calef-48743660.html,54 1140449332,False,False,False,SUM,17142.85714285714,17142.85714285714,12.244897959183673,2026-02-24T00:00:00-0500
57808571,2BB1MB,Alquiler 2 Amb San Telmo Antiguo Señorial 60 m Vista Luz y Sol Divino,Departamento · 56m² · 2 Ambientes,San Telmo,,México 613,Capital Federal,Argentina,-34.6148223,-58.3747861,$,670000.0,670000.0,478.57142857142856,670.000,$,230000.0,230.000,58.0,56.0,2.0,1.0,1.0,,70.0,Frente,NE,Muy luminoso,Issazadeh Propiedades,Departamentos,/propiedades/clasificado/alclapin-alquiler-2-amb-san-telmo-antiguo-senorial-60-m-vista-57808571.html,54 1156630166,False,False,False,Encargado,11551.724137931034,11551.724137931034,8.251231527093596,2026-02-23T00:00:00-0500
50094934,21PB14,"Excelente Ubicación ""Diaz Velez 3879"", 2 Amb. C/balcon C/frente Apto Profesional",Departamento · 48m² · 2 Ambientes,Almagro,Almagro Norte,Av. Diaz Velez 3800,Capital Federal,Argentina,-34.608554335441994,-58.42124781799927,$,780000.0,780000.0,557.1428571428571,780.000,$,220000.0,220.000,52.0,48.0,2.0,1.0,1.0,,3.0,Contrafrente,N,Muy luminoso,PATRICIO BEDETTI Serv. Jurídicos e Inmobiliarios,Departamentos,/propiedades/clasificado/alclapin-excelente-ubicacion-diaz-velez-3879-2-amb.-c-balcon-50094934.html,54 1161585770,True,False,False,Aire acondicionado,15000.0,15000.0,10.714285714285714,2026-02-19T00:00:00-0500
58256110,2BRJ0A,"Alquiler Dto de 2 Amb, en Planta Baja, con Patio, Amplio y Luminoso en La Calle Acassuso 6100 Caba",Departamento · 43m² · 2 Ambientes,Liniers,,Acassuso 6125,Capital Federal,Argentina,-34.6460956,-58.5112943,$,650000.0,650000.0,464.2857142857143,650.000,$,50000.0,50.000,48.0,43.0,2.0,1.0,1.0,,35.0,Contrafrente,,Muy luminoso,Jorge D. Gonzalez Bienes Raices,Departamentos,/propiedades/clasificado/alclapin-alquiler-dto-de-2-amb-en-planta-baja-con-patio-58256110.html,54 1132610025,False,False,False,Aire acondicionado,13541.666666666666,13541.666666666666,9.672619047619047,2026-03-17T00:00:00-0400
58254187,LAP7747617,2 Amb. 6º Frente. Balcón. Luminoso. Terraza y Parrilla. Gurruchaga Al 400 - Villa Crespo,Departamento · 40m² · 2 Ambientes,Villa Crespo,,Gurruchaga  al 400,Capital Federal,Argentina,-34.5978603,-58.442633,$,700000.0,700000.0,500.0,700.000,$,170000.0,170.000,43.0,40.0,2.0,1.0,1.0,,10.0,Frente,S,Muy luminoso,Lipovich Servicios Inmobiliarios,Departamentos,/propiedades/clasificado/alclapin-2-amb.-6-frente.-balcon.-luminoso.-terraza-y-58254187.html,54 1148576896,True,False,False,Terraza,16279.06976744186,16279.06976744186,11.627906976744185,2026-03-17T00:00:00-0400
45860334,45860334,"Palermo/ B. Norte Exc. Depto 2 Amb. 48 m&sup2; Al Frente con Balcon, C/cochera",Departamento · 47m² · 2 Ambientes · 1 Cochera,Barrio Norte,,General Lucio Mansilla 3040,Capital Federal,Argentina,-34.5944407,-58.40962709999999,$,850000.0,850000.0,607.1428571428571,850.000,$,240000.0,240.000,48.0,47.0,2.0,1.0,1.0,1.0,11.0,Frente,,Muy luminoso,Paredes Group,Departamentos,/propiedades/clasificado/alclapin-palermo-b.-norte-exc.-depto-2-amb.-48-m-sup2--al-45860334.html,,False,False,False,SUM,17708.333333333332,17708.333333333332,12.648809523809524,2026-03-19T12:26:54-0400
58047651,2BJRBL,2 Amb Soleado Muy Lum Recien Pintado y Plastif Coc/com Lav Indepen 2 Cuadras Subte a y Pz 1ra Junta,Departamento · 43m² · 2 Ambientes,Caballito,,General Martín de Gainza 42 piso 7 dto c,Capital Federal,Argentina,-34.6216809,-58.44554569999999,$,600000.0,600000.0,428.57142857142856,600.000,$,61000.0,61.000,45.0,43.0,2.0,1.0,1.0,,50.0,Lateral,NO,Muy luminoso,Bruno Propiedades,Departamentos,/propiedades/clasificado/veclapin-2-amb-soleado-muy-lum-recien-pintado-y-plastif-coc-com-58047651.html,54 1154151780,False,False,False,Permite mascotas,13333.333333333334,13333.333333333334,9.523809523809524,2026-03-10T00:00:00-0400
58522900,2C7FDA,2amb Ctfte 43 m Lav Carlos Calvo y Boedo 1c Subte/san Juan,Departamento · 43m² · 2 Ambientes,Boedo,,Carlos Calvo 3500,Capital Federal,Argentina,-34.6235041,-58.41494079999999,$,680000.0,680000.0,485.7142857142857,680.000,$,125000.0,125.000,43.0,43.0,2.0,1.0,1.0,,45.0,Contrafrente,SE,Luminoso,Palomba Propiedades,Departamentos,/propiedades/clasificado/alclapin-2amb-ctfte-43-m-lav-carlos-calvo-y-boedo-1c-subte-san-58522900.html,54 1160186504,False,False,False,Lavadero,15813.953488372093,15813.953488372093,11.295681063122924,2026-03-06T00:00:00-0500
57428683,CAP6646470,"Alquiler Departamento en Palermo Soho 2 Amb. C/balcón. Equipado. Incluye Expensas, Gas, Aysa y Wifi",Departamento · 39m² · 2 Ambientes,Palermo,Palermo Soho,Paraguay 4700 Esq. Oro,Capital Federal,Argentina,-34.5824981411,-58.4271749471,USD,950.0,1330000.0,950.0,950,$,0.0,,39.0,39.0,2.0,1.0,1.0,,40.0,Frente,NE,,Coldwell Banker SER,Departamentos,/propiedades/clasificado/alclapin-alquiler-departamento-en-palermo-soho-2-amb.-c-balcon.-57428683.html,54 1125542419,False,False,False,Aire acondicionado,24.358974358974358,34102.5641025641,24.358974358974358,2025-12-11T00:00:00-0500
57799841,1629,C/cochera Cubta! Hermoso 2 Amb. Lat. Vista Abta. Todo Sol Hecho Tot. a Nvo. en Lo Mejor de Urquiza,Departamento · 47m² · 2 Ambientes · 1 Cochera,Villa Urquiza,,Doctor Pedro Ignacio Rivera 4785,Capital Federal,Argentina,-34.5701133,-58.4843619,$,700000.0,700000.0,500.0,700.000,$,130000.0,130.000,52.0,47.0,2.0,1.0,1.0,,40.0,Lateral,E,Muy luminoso,QUERCIA INMOBILIARIA,Departamentos,/propiedades/clasificado/alclapin-c-cochera-cubta!-hermoso-2-amb.-lat.-vista-abta.-todo-57799841.html,54 1164874365,False,False,False,Lavadero,13461.538461538461,13461.538461538461,9.615384615384615,2026-02-18T00:00:00-0500
53716745,LIVE,"Live Hotel - Amplio 2 Amb Live Hotel Palermo Hollywood con Pileta, Gym Seguridad 24hs Todo Incluido",Departamento · 80m² · 2 Ambientes,Palermo,Palermo Hollywood,Nicaragua 6045,Capital Federal,Argentina,-34.578927689157375,-58.43689843639527,USD,2400.0,3360000.0,2400.0,2.400,$,0.0,,80.0,80.0,2.0,1.0,1.0,1.0,10.0,,,,WE HOST BSAS,Departamentos,/propiedades/clasificado/alclapin-live-hotel-amplio-2-amb-live-hotel-palermo-hollywood-53716745.html,54 1154125503,False,False,False,Aire acondicionado,30.0,42000.0,30.0,2026-03-17T00:00:00-0400
58637476,GU27,Guemes 4289 - Exc. 2 Amb - P. B. - Apto Profesional - Ideal P/ Vivir o Trabajar en La Zona Mas Buscada,Departamento · 41m² · 2 Ambientes,Palermo,,Güemes 4289,Capital Federal,Argentina,-34.58359192388473,-58.420770053967296,$,700000.0,700000.0,500.0,700.000,$,95000.0,95.000,46.0,41.0,2.0,1.0,1.0,,40.0,,,,ARQ. TURDERA Y ASOC,Departamentos,/propiedades/clasificado/alclapin-guemes-4289-exc.-2-amb-p.-b.-apto-profesional-58637476.html,54 1145584585,False,False,False,,15217.391304347826,15217.391304347826,10.869565217391305,2026-03-19T11:06:55-0400
50192229,21ST49,"2 Amb. Fente, Bcón, Amplia Coc. Lav, L/c, Dorm C/plac. - a /prof. - m. Luminoso y Ventilado",Departamento · 45m² · 2 Ambientes,Caballito,Caballito Norte,Planes 1198,Capital Federal,Argentina,-34.6127513,-58.4507935,$,780000.0,780000.0,557.1428571428571,780.000,$,135000.0,135.000,48.0,45.0,2.0,1.0,1.0,,40.0,Frente,O,Muy luminoso,Estudio J.E.N.S.,Departamentos,/propiedades/clasificado/alclapin-2-amb.-fente-bcon-amplia-coc.-lav-l-c-dorm-c-plac.-50192229.html,54 1167132340,False,False,False,Lavadero,16250.0,16250.0,11.607142857142856,2026-03-09T00:00:00-0400
